,column_1,column_2
0,-0.10970611104387737,-1.3135818834350645
1,0.2735835252969964,1.4647947942482615
2,0.24394062176703674,1.5631413786704513
3,0.04953832419846407,-0.4195531769629632
4,-1.1585823371097757,0.4158787840868579
5,-0.06765455022230668,0.1266644382599305
6,1.3993244895859296,-0.4647857523766532
7,0.6827245309953931,-0.5518241929454205
8,0.7165036536225564,1.4171635216535425
9,-0.2903210116217711,0.032772577173937494
10,-0.760126564079155,-0.37603395667857953
11,-1.278877375853449,-1.5623610482103598
12,-0.0459393999619874,-1.2124939308059846
13,-1.2988691014899336,0.974432556240758
14,1.4155246810499773,-0.6984873920140519
15,1.3958776403382598,0.6708260273276564
16,1.5178961037057683,0.7328494830085497
17,1.1628706311957862,1.2985993467055368
18,0.5231354108282847,1.0477641557750736
19,-0.722900592204322,0.22501102268212025
20,-0.7018748117935366,-0.9287623213928377
21,-0.8321657133554524,1.4257302973000747
22,-0.5395282122282925,-1.690862682908343
23,1.0432649623016468,0.8730019325858166
24,-0.08316537183682046,-0.9054606916342701
25,1.1197850155999147,0.45631396513848993
26,-1.2337236507089757,-0.026852181325926684
27,0.380435851974758,0.01426834177742792
28,0.8030195697390666,-0.3184652243338831
29,-1.6811246830565063,-1.4061030604176123
30,-0.6839511957056541,1.09196871811118
31,0.18810166395478714,1.045708129619906
32,1.0456777567750155,1.4267583103776587
33,-1.3984830447475887,-0.9520639511514053
34,-1.1530673783135041,-1.1672613553922944
35,1.175968658336931,-0.15706717115321628
36,-0.9352265058607773,-0.9657707921858568
37,-0.9269540676663699,-0.8492626433930188
38,0.47625826105997643,-1.232026179280078
39,0.3538951127677011,-1.5702424818051695
40,-0.6546529771004613,-1.258069177245536
41,1.0236179215899293,-0.5422294042213044
42,0.04298931062789159,0.3764716161128097
43,-0.862842671659713,-0.6745004202037617
44,-0.139693699498604,0.24043121884587823
45,-0.7590925093048542,-1.0836496250821401
46,0.6072385324714261,-1.6209577936326403
47,0.08745366592283108,-1.41878188837448
48,-1.5949534518647632,0.11295759722547898
49,1.0036261959534447,1.6834189087477636
50,0.4524750012510553,1.358224105205401
51,-1.7314486820724844,-0.45313493749736944
52,0.2522130599614441,-1.0260808927374436
53,-1.4984416729300107,-1.4509929648054412
54,0.42731300174306625,-0.9335597157548957
55,-1.5942640820152292,0.20582144523388812
56,1.292472162908168,0.4354110325609513
57,0.9281401974294777,0.09376801977724682
58,-0.24447791662776372,-0.1145759639464165
59,1.3159107377923223,-1.3828014306590448
60,1.2893699985852654,-1.044585128133953
61,-0.721866537430021,0.8150905292152588
62,0.5841446425120389,0.7273667465947691
63,0.6410176550985894,-1.7018281557359043
64,-1.1699569396270857,0.47927292387119624
65,-1.2368258150318785,-0.08887563700681989
66,1.2342204106225496,-1.568529126675863
67,-0.786322618361445,-0.10737987240332945
68,-1.2123531853734233,1.6954123946529087
69,-1.3340269638161648,0.46385272770743824
70,0.6444645043462591,-0.8605707872464413
71,0.3835380162976607,-0.08442091367062313
72,0.16362903429633208,-0.5867766375832719
73,-0.8025228098254927,1.0083569878010255
74,1.0729078658316062,1.3657628677743492
75,-0.029739208497939675,1.459312057834481
76,0.8006067752656978,0.09959342721688873
77,0.6723839832523839,-0.9143701383066636
78,1.5561561303549023,1.0265185521716738
79,-0.3209979699260317,1.1344599253179797
80,1.4255205438682195,-1.5942294536154598
81,1.1866538910047073,0.2678449009147813
82,1.431380187589258,-0.7094528648416131
83,0.4841860143296168,-1.2467610333921133
84,-1.1496205290658343,-0.8506333274964639
85,0.9898387989627658,1.6313329128168477
86,1.3748518599274746,-0.4267492685060502
87,-0.6263888132695696,-1.0970137950907304
88,-0.7080791404393422,-0.8030020549017448
89,-0.9665928340145717,0.49880517234528965
90,0.7409762832810115,-0.103267820092994
91,-0.8804216028228286,-1.6072509525981886
92,-0.17726435629820403,-1.3348274870384644
93,-1.1068795983947297,0.11741232056167572
94,0.3152904011938001,-1.1278541874182462
95,0.7185717631711583,1.7166579982563086
96,1.5013512273169536,0.432669664354061
97,1.5664966780979115,0.9271439546719001
98,1.1732111789387953,-0.6875219191864906
99,0.09331330964386962,0.8157758712669814
100,1.1349511522896614,-0.4976821708593369
101,1.6861023469920509,0.1677849613632851
102,0.1694886780173706,0.6889875916983047
103,0.8536882536798116,-1.5637317323138051
104,-0.836646617377423,-0.3044157122735703
105,-0.5964012248148429,0.625250780888105
106,0.0054186538282915515,0.6070892165174568
107,-0.39269243427756206,1.3362931595502785
108,-0.3137595865059253,-0.0707140726361716
109,-1.3398866075372033,-0.7786724120655933
110,-0.850434014368102,-1.176513473090549
111,-1.3023159507376032,-1.4280340060727348
112,0.5476080404867397,-1.2289421400473264
113,-1.0282914355478598,0.8702605643789263
114,1.700579113832264,0.6591752124483726
115,-0.09178249495599478,-0.5309212603678819
116,0.08297276190086043,1.245485337697037
117,1.5554667605053683,-0.3153811851011315
118,-1.317826772352117,1.4271009814035198
119,-1.0979177903507884,-0.8660535236602219
120,1.508244925812293,1.6614879630926411
121,1.49721500821975,0.12563642518234663
122,1.379677448874212,0.5375269982676153
123,-1.3540186894526491,-0.07345544084306191
124,-0.08730159093402413,1.0045876065165513
125,-1.10343274914706,0.9120664295340034
126,-0.2968700251923436,-0.6638776184020617
127,1.5520199112576984,-0.1265694498515616
128,0.07642374833028795,0.16024619879433677
129,0.15087569207995408,-0.6868365771347681
130,0.5538123691325453,1.4500599401362262
131,1.155287562850913,-0.5302359183161593
132,0.5624294922517196,-1.2714333472541262
133,0.4128362349028534,-1.2566984931420906
134,-0.06903328992137457,1.201623446386792
135,0.7747554059081748,-1.093244413806256
136,-0.5653795815858154,-0.829387723893064
137,-1.672162875012565,0.986426042145903
138,0.9298636220533126,0.7160586027413465
139,-0.8142420972675698,-0.629610515815933
140,-0.6112226765798228,-1.2402502839007488
141,1.1718324392397275,0.01598169690673436
142,1.7064387575533024,-1.3526463803832514
143,0.4448919329061819,-1.5428287997362664
144,0.23497881372309545,-1.1364209630647784
145,-1.6900864911004476,0.2534527178286072
146,1.6998897439827299,-0.28728216098050585
147,0.15914813027436142,-1.0675440868666595
148,0.5303737942483912,-1.3752626680900963
149,0.5186545068063141,-0.3136678299718251
